card_id,client_id,card_brand,card_type,card_number,cvv,has_chip,num_cards_issued,credit_limit,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
4839.0,1810.0,Visa,Credit,4552564122869013.0,816.0,YES,2.0,$9800,66.0,66.0,1953.0,12.0,Male,350 North Street,42.22,-83.36,$18879,$31175,$5846,711.0,5.0
5936.0,1810.0,Mastercard,Credit,5374521575849221.0,720.0,YES,1.0,$10600,66.0,66.0,1953.0,12.0,Male,350 North Street,42.22,-83.36,$18879,$31175,$5846,711.0,5.0
2323.0,1810.0,Visa,Credit,4913659581054321.0,55.0,YES,1.0,$7200,66.0,66.0,1953.0,12.0,Male,350 North Street,42.22,-83.36,$18879,$31175,$5846,711.0,5.0
3339.0,1810.0,Amex,Credit,358698367361738.0,803.0,YES,2.0,$7900,66.0,66.0,1953.0,12.0,Male,350 North Street,42.22,-83.36,$18879,$31175,$5846,711.0,5.0
3522.0,1843.0,Mastercard,Debit,5247241630893016.0,285.0,YES,2.0,$12189,89.0,73.0,1930.0,11.0,Male,89 Wessex Street,41.5,-87.63,$16503,$38761,$69,760.0,7.0
5752.0,1843.0,Amex,Credit,363194829032279.0,307.0,NO,1.0,$12300,89.0,73.0,1930.0,11.0,Male,89 Wessex Street,41.5,-87.63,$16503,$38761,$69,760.0,7.0
249.0,1843.0,Visa,Debit,4348922167384229.0,256.0,YES,2.0,$8702,89.0,73.0,1930.0,11.0,Male,89 Wessex Street,41.5,-87.63,$16503,$38761,$69,760.0,7.0
4553.0,1843.0,Mastercard,Debit,5813126802246388.0,390.0,YES,2.0,$10638,89.0,73.0,1930.0,11.0,Male,89 Wessex Street,41.5,-87.63,$16503,$38761,$69,760.0,7.0
961.0,1843.0,Amex,Credit,355893231059855.0,374.0,YES,2.0,$5800,89.0,73.0,1930.0,11.0,Male,89 Wessex Street,41.5,-87.63,$16503,$38761,$69,760.0,7.0
2033.0,1843.0,Mastercard,Credit,5937483494199250.0,651.0,YES,1.0,$13200,89.0,73.0,1930.0,11.0,Male,89 Wessex Street,41.5,-87.63,$16503,$38761,$69,760.0,7.0
5834.0,1843.0,Mastercard,Credit,5696507697447293.0,829.0,YES,2.0,$4800,89.0,73.0,1930.0,11.0,Male,89 Wessex Street,41.5,-87.63,$16503,$38761,$69,760.0,7.0
4408.0,1578.0,Mastercard,Credit,5202407614887772.0,17.0,YES,2.0,$6800,86.0,62.0,1933.0,11.0,Male,3899 Seventh Lane,30.33,-81.65,$19382,$33291,$695,714.0,2.0
5331.0,1578.0,Visa,Debit (Prepaid),4805717527228441.0,689.0,YES,2.0,$64,86.0,62.0,1933.0,11.0,Male,3899 Seventh Lane,30.33,-81.65,$19382,$33291,$695,714.0,2.0
4343.0,658.0,Visa,Credit,4846880896921020.0,89.0,YES,1.0,$5800,40.0,64.0,1980.0,2.0,Female,7476 First Lane,29.67,-82.33,$25812,$52630,$68559,725.0,4.0
199.0,658.0,Mastercard,Debit,5342017674521143.0,200.0,YES,2.0,$22742,40.0,64.0,1980.0,2.0,Female,7476 First Lane,29.67,-82.33,$25812,$52630,$68559,725.0,4.0
1010.0,658.0,Amex,Credit,342127756889068.0,505.0,YES,1.0,$19300,40.0,64.0,1980.0,2.0,Female,7476 First Lane,29.67,-82.33,$25812,$52630,$68559,725.0,4.0
5548.0,658.0,Visa,Credit,4998523019501501.0,730.0,YES,1.0,$13800,40.0,64.0,1980.0,2.0,Female,7476 First Lane,29.67,-82.33,$25812,$52630,$68559,725.0,4.0
2146.0,1858.0,Mastercard,Credit,5990870436342591.0,373.0,YES,2.0,$8200,73.0,64.0,1946.0,12.0,Male,6781 Spruce Boulevard,34.25,-118.41,$14317,$26481,$10392,705.0,1.0
847.0,1663.0,Visa,Debit,4072906383807827.0,134.0,YES,2.0,$840,24.0,59.0,1995.0,7.0,Male,276 12th Boulevard,41.83,-87.68,$0,$2370,$4397,581.0,1.0
5350.0,1503.0,Visa,Credit,4896740019424793.0,107.0,YES,2.0,$12600,59.0,67.0,1960.0,3.0,Male,1362 Norfolk Drive,32.35,-86.28,$21102,$43021,$86014,725.0,4.0
3476.0,1503.0,Mastercard,Debit,5527540454179734.0,594.0,YES,2.0,$15552,59.0,67.0,1960.0,3.0,Male,1362 Norfolk Drive,32.35,-86.28,$21102,$43021,$86014,725.0,4.0
4274.0,1503.0,Visa,Debit,4084744531899336.0,22.0,YES,1.0,$5133,59.0,67.0,1960.0,3.0,Male,1362 Norfolk Drive,32.35,-86.28,$21102,$43021,$86014,725.0,4.0
3772.0,1503.0,Mastercard,Debit,5573928816931767.0,814.0,YES,2.0,$24049,59.0,67.0,1960.0,3.0,Male,1362 Norfolk Drive,32.35,-86.28,$21102,$43021,$86014,725.0,4.0
1906.0,725.0,Visa,Debit,4736166071228961.0,535.0,YES,1.0,$17382,18.0,68.0,2002.0,1.0,Male,392 Rose Drive,42.35,-71.06,$21809,$44466,$3096,709.0,2.0
1907.0,725.0,Visa,Debit,4043193069414737.0,859.0,NO,1.0,$19483,18.0,68.0,2002.0,1.0,Male,392 Rose Drive,42.35,-71.06,$21809,$44466,$3096,709.0,2.0
5785.0,1671.0,Visa,Debit,4549207388694992.0,454.0,YES,2.0,$2174,50.0,57.0,1969.0,3.0,Male,1559 Tenth Street,27.95,-82.48,$21033,$42886,$60474,604.0,1.0
4430.0,1233.0,Mastercard,Debit,5800282249045735.0,159.0,YES,2.0,$25301,35.0,67.0,1984.0,5.0,Male,315 Little Creek Lane,38.71,-90.12,$18560,$37843,$40003,697.0,3.0
4823.0,1233.0,Visa,Credit,4500413559560458.0,772.0,YES,2.0,$11000,35.0,67.0,1984.0,5.0,Male,315 Little Creek Lane,38.71,-90.12,$18560,$37843,$40003,697.0,3.0
1449.0,1233.0,Discover,Credit,6910507672679889.0,303.0,YES,1.0,$7100,35.0,67.0,1984.0,5.0,Male,315 Little Creek Lane,38.71,-90.12,$18560,$37843,$40003,697.0,3.0
4255.0,1271.0,Mastercard,Debit (Prepaid),5359728537890316.0,268.0,YES,2.0,$57,34.0,66.0,1985.0,10.0,Male,539 Maple Drive,36.11,-80.07,$23738,$48398,$138998,642.0,3.0
3316.0,1271.0,Mastercard,Debit (Prepaid),5525521386256143.0,10.0,YES,2.0,$33,34.0,66.0,1985.0,10.0,Male,539 Maple Drive,36.11,-80.07,$23738,$48398,$138998,642.0,3.0
1908.0,1271.0,Visa,Credit,4261459508856281.0,100.0,NO,1.0,$10900,34.0,66.0,1985.0,10.0,Male,539 Maple Drive,36.11,-80.07,$23738,$48398,$138998,642.0,3.0
5099.0,473.0,Visa,Credit,4733101280516220.0,91.0,YES,2.0,$7100,33.0,66.0,1986.0,10.0,Female,26191 George Drive,42.38,-83.1,$13820,$28181,$37929,682.0,2.0
2696.0,473.0,Mastercard,Debit,5182798655253669.0,237.0,YES,1.0,$10005,33.0,66.0,1986.0,10.0,Female,26191 George Drive,42.38,-83.1,$13820,$28181,$37929,682.0,2.0
5663.0,1541.0,Visa,Debit,4170281671173425.0,374.0,YES,1.0,$10627,48.0,65.0,1971.0,10.0,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681.0,5.0
228.0,1541.0,Mastercard,Debit,5090352145878323.0,699.0,NO,2.0,$12157,48.0,65.0,1971.0,10.0,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681.0,5.0
4554.0,1541.0,Mastercard,Debit,5697088180898071.0,622.0,YES,1.0,$60,48.0,65.0,1971.0,10.0,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681.0,5.0
3253.0,1541.0,Mastercard,Credit,5190258026083823.0,16.0,YES,2.0,$10600,48.0,65.0,1971.0,10.0,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681.0,5.0
2307.0,1541.0,Visa,Debit,4513747100786400.0,697.0,YES,1.0,$17383,48.0,65.0,1971.0,10.0,Female,7139 Lake Boulevard,36.09,-84.13,$18353,$37422,$127116,681.0,5.0
3590.0,149.0,Mastercard,Credit,5425086965050395.0,286.0,YES,1.0,$14200,24.0,54.0,1995.0,3.0,Female,5 Hill Avenue,33.02,-117.12,$44747,$91237,$231619,594.0,1.0
1219.0,560.0,Mastercard,Debit,5293577583483472.0,468.0,NO,2.0,$11620,59.0,65.0,1960.0,4.0,Male,9099 Little Creek Drive,44.96,-93.26,$21535,$43913,$83944,676.0,4.0
144.0,560.0,Visa,Debit,4905889899631048.0,87.0,YES,2.0,$16642,59.0,65.0,1960.0,4.0,Male,9099 Little Creek Drive,44.96,-93.26,$21535,$43913,$83944,676.0,4.0
1371.0,560.0,Mastercard,Credit,5312371772380380.0,749.0,YES,1.0,$6900,59.0,65.0,1960.0,4.0,Male,9099 Little Creek Drive,44.96,-93.26,$21535,$43913,$83944,676.0,4.0
5065.0,560.0,Visa,Credit,4205841889242536.0,193.0,NO,2.0,$12500,59.0,65.0,1960.0,4.0,Male,9099 Little Creek Drive,44.96,-93.26,$21535,$43913,$83944,676.0,4.0
2185.0,1006.0,Mastercard,Debit,5768034144342998.0,339.0,YES,2.0,$14814,37.0,68.0,1982.0,4.0,Male,7559 Forest Boulevard,41.53,-87.26,$21851,$44550,$117302,761.0,3.0
3509.0,1006.0,Amex,Credit,375781387847037.0,910.0,YES,1.0,$10900,37.0,68.0,1982.0,4.0,Male,7559 Forest Boulevard,41.53,-87.26,$21851,$44550,$117302,761.0,3.0
4723.0,1006.0,Mastercard,Debit,5422477428882353.0,49.0,YES,2.0,$17253,37.0,68.0,1982.0,4.0,Male,7559 Forest Boulevard,41.53,-87.26,$21851,$44550,$117302,761.0,3.0
4305.0,368.0,Visa,Debit,4022388623982220.0,297.0,YES,2.0,$20756,75.0,73.0,1945.0,2.0,Male,2842 Littlewood Avenue,28.5,-81.37,$20121,$42806,$20432,726.0,6.0
371.0,368.0,Mastercard,Debit,5892815616421272.0,831.0,YES,2.0,$22132,75.0,73.0,1945.0,2.0,Male,2842 Littlewood Avenue,28.5,-81.37,$20121,$42806,$20432,726.0,6.0
5566.0,368.0,Mastercard,Debit (Prepaid),5936702504666287.0,175.0,YES,2.0,$63,75.0,73.0,1945.0,2.0,Male,2842 Littlewood Avenue,28.5,-81.37,$20121,$42806,$20432,726.0,6.0
2226.0,368.0,Mastercard,Credit,5172991779853899.0,993.0,YES,1.0,$12100,75.0,73.0,1945.0,2.0,Male,2842 Littlewood Avenue,28.5,-81.37,$20121,$42806,$20432,726.0,6.0
3822.0,368.0,Visa,Debit (Prepaid),4445518698030679.0,772.0,YES,2.0,$71,75.0,73.0,1945.0,2.0,Male,2842 Littlewood Avenue,28.5,-81.37,$20121,$42806,$20432,726.0,6.0
4463.0,368.0,Mastercard,Credit,5296450786659328.0,567.0,YES,2.0,$13000,75.0,73.0,1945.0,2.0,Male,2842 Littlewood Avenue,28.5,-81.37,$20121,$42806,$20432,726.0,6.0
2408.0,1696.0,Mastercard,Debit,5412731781518758.0,599.0,YES,2.0,$12047,63.0,65.0,1956.0,12.0,Female,4461 Hill Street,28.32,-80.68,$26339,$53702,$85160,606.0,1.0
180.0,416.0,Visa,Credit,4942437694778245.0,805.0,NO,2.0,$14900,86.0,65.0,1933.0,8.0,Female,5220 Lincoln Street,36.17,-86.78,$20030,$38273,$1658,765.0,6.0
1220.0,416.0,Mastercard,Debit,5587024233247132.0,531.0,YES,2.0,$14066,86.0,65.0,1933.0,8.0,Female,5220 Lincoln Street,36.17,-86.78,$20030,$38273,$1658,765.0,6.0
2883.0,416.0,Mastercard,Debit (Prepaid),5959812127527703.0,122.0,NO,2.0,$60,86.0,65.0,1933.0,8.0,Female,5220 Lincoln Street,36.17,-86.78,$20030,$38273,$1658,765.0,6.0
2445.0,416.0,Mastercard,Debit,5736162855690730.0,93.0,YES,3.0,$18242,86.0,65.0,1933.0,8.0,Female,5220 Lincoln Street,36.17,-86.78,$20030,$38273,$1658,765.0,6.0
2399.0,416.0,Mastercard,Debit,5554908163647067.0,289.0,YES,2.0,$2041,86.0,65.0,1933.0,8.0,Female,5220 Lincoln Street,36.17,-86.78,$20030,$38273,$1658,765.0,6.0
4724.0,416.0,Mastercard,Debit (Prepaid),5870295343668374.0,16.0,YES,2.0,$46,86.0,65.0,1933.0,8.0,Female,5220 Lincoln Street,36.17,-86.78,$20030,$38273,$1658,765.0,6.0
6031.0,51.0,Visa,Credit,4718480260665073.0,909.0,YES,1.0,$12700,29.0,67.0,1991.0,2.0,Female,3260 Hillside Lane,36.29,-86.6,$25166,$51303,$106248,688.0,3.0
1637.0,51.0,Mastercard,Debit,5871278934255113.0,101.0,YES,1.0,$27124,29.0,67.0,1991.0,2.0,Female,3260 Hillside Lane,36.29,-86.6,$25166,$51303,$106248,688.0,3.0
1450.0,51.0,Discover,Credit,6513518494320521.0,191.0,YES,2.0,$6400,29.0,67.0,1991.0,2.0,Female,3260 Hillside Lane,36.29,-86.6,$25166,$51303,$106248,688.0,3.0
285.0,196.0,Visa,Credit,4997594823384918.0,0.0,YES,2.0,$4300,44.0,64.0,1975.0,5.0,Female,518 Norfolk Avenue,33.29,-83.96,$17545,$35775,$67263,773.0,1.0
5085.0,690.0,Mastercard,Debit,5209218070425035.0,25.0,YES,1.0,$1993,71.0,64.0,1948.0,3.0,Female,149 Burns Boulevard,39.59,-105.01,$31024,$67186,$29682,692.0,1.0
2727.0,1477.0,Mastercard,Debit,5770262844753641.0,717.0,YES,2.0,$18171,47.0,67.0,1972.0,7.0,Male,30 First Lane,40.15,-82.68,$22934,$46763,$65106,696.0,3.0
3747.0,1477.0,Visa,Debit,4825679880273598.0,133.0,YES,1.0,$44314,47.0,67.0,1972.0,7.0,Male,30 First Lane,40.15,-82.68,$22934,$46763,$65106,696.0,3.0
4947.0,1477.0,Discover,Credit,6994217664929322.0,198.0,NO,1.0,$12700,47.0,67.0,1972.0,7.0,Male,30 First Lane,40.15,-82.68,$22934,$46763,$65106,696.0,3.0
2676.0,260.0,Mastercard,Debit,5136583159442030.0,321.0,YES,1.0,$21007,62.0,70.0,1958.0,2.0,Male,142 Catherine Street,26.21,-98.31,$14275,$29110,$23504,699.0,3.0
5119.0,260.0,Mastercard,Debit (Prepaid),5855459575617149.0,547.0,NO,1.0,$65,62.0,70.0,1958.0,2.0,Male,142 Catherine Street,26.21,-98.31,$14275,$29110,$23504,699.0,3.0
323.0,260.0,Visa,Debit,4526531668861041.0,422.0,YES,1.0,$13342,62.0,70.0,1958.0,2.0,Male,142 Catherine Street,26.21,-98.31,$14275,$29110,$23504,699.0,3.0
5895.0,857.0,Mastercard,Debit,5489916459927550.0,425.0,YES,2.0,$10405,90.0,62.0,1929.0,10.0,Male,3019 Elm Drive,39.46,-74.99,$17685,$41831,$1100,615.0,1.0
4739.0,1167.0,Visa,Credit,4576167031845753.0,540.0,YES,1.0,$12500,42.0,65.0,1978.0,1.0,Female,606 Spruce Boulevard,40.33,-75.92,$24089,$49117,$42380,769.0,3.0
2159.0,1167.0,Visa,Debit,4341601262077056.0,511.0,YES,2.0,$19070,42.0,65.0,1978.0,1.0,Female,606 Spruce Boulevard,40.33,-75.92,$24089,$49117,$42380,769.0,3.0
3666.0,1167.0,Mastercard,Debit,5530247037796971.0,398.0,YES,2.0,$30950,42.0,65.0,1978.0,1.0,Female,606 Spruce Boulevard,40.33,-75.92,$24089,$49117,$42380,769.0,3.0
3426.0,1358.0,Mastercard,Debit (Prepaid),5722130479224541.0,447.0,YES,1.0,$80,69.0,70.0,1950.0,4.0,Female,128 Main Street,43.1,-89.5,$33808,$68930,$72619,768.0,4.0
1909.0,1358.0,Visa,Debit,4260770454530847.0,303.0,YES,1.0,$26394,69.0,70.0,1950.0,4.0,Female,128 Main Street,43.1,-89.5,$33808,$68930,$72619,768.0,4.0
5736.0,1358.0,Mastercard,Debit (Prepaid),5596764819382871.0,26.0,YES,1.0,$71,69.0,70.0,1950.0,4.0,Female,128 Main Street,43.1,-89.5,$33808,$68930,$72619,768.0,4.0
5135.0,1358.0,Visa,Debit (Prepaid),4611045541819658.0,73.0,YES,1.0,$83,69.0,70.0,1950.0,4.0,Female,128 Main Street,43.1,-89.5,$33808,$68930,$72619,768.0,4.0
5368.0,1611.0,Mastercard,Debit,5864678527405060.0,209.0,YES,2.0,$12132,68.0,58.0,1952.0,1.0,Female,44 Ocean Avenue,33.87,-78.63,$13907,$20334,$9544,684.0,2.0
1318.0,1611.0,Mastercard,Credit,5309806228982693.0,888.0,YES,2.0,$1900,68.0,58.0,1952.0,1.0,Female,44 Ocean Avenue,33.87,-78.63,$13907,$20334,$9544,684.0,2.0
1252.0,734.0,Visa,Debit,4090974875409305.0,478.0,YES,2.0,$5507,43.0,61.0,1976.0,7.0,Female,57799 Oak Boulevard,42.88,-78.85,$12220,$24917,$36101,693.0,2.0
4990.0,734.0,Mastercard,Credit,5146631536689214.0,498.0,YES,2.0,$6300,43.0,61.0,1976.0,7.0,Female,57799 Oak Boulevard,42.88,-78.85,$12220,$24917,$36101,693.0,2.0
4671.0,1507.0,Mastercard,Debit,5902106574231833.0,726.0,YES,2.0,$19573,39.0,67.0,1980.0,12.0,Female,1533 Martin Luther King Lane,42.48,-89.03,$21749,$44344,$82822,744.0,3.0
5589.0,1507.0,Visa,Debit,4088009907063244.0,841.0,YES,2.0,$29543,39.0,67.0,1980.0,12.0,Female,1533 Martin Luther King Lane,42.48,-89.03,$21749,$44344,$82822,744.0,3.0
3449.0,1507.0,Visa,Debit,4613081576154866.0,531.0,NO,2.0,$19171,39.0,67.0,1980.0,12.0,Female,1533 Martin Luther King Lane,42.48,-89.03,$21749,$44344,$82822,744.0,3.0
4393.0,504.0,Mastercard,Debit (Prepaid),5854434366617595.0,685.0,YES,1.0,$72,38.0,68.0,1982.0,1.0,Female,377 Mountain View Drive,37.88,-89.49,$16825,$34311,$61776,705.0,2.0
5280.0,504.0,Visa,Debit,4986472355842402.0,877.0,YES,1.0,$11710,38.0,68.0,1982.0,1.0,Female,377 Mountain View Drive,37.88,-89.49,$16825,$34311,$61776,705.0,2.0
2263.0,524.0,Visa,Debit,4983067178659303.0,920.0,NO,2.0,$24089,57.0,62.0,1962.0,3.0,Male,252 Eighth Lane,38.37,-81.81,$17282,$35239,$43270,726.0,1.0
5240.0,525.0,Mastercard,Debit,5835652546947839.0,163.0,YES,1.0,$15900,55.0,66.0,1964.0,4.0,Male,959 Tenth Street,38.29,-120.58,$18223,$37147,$0,703.0,3.0
6004.0,525.0,Mastercard,Debit,5052894179039690.0,604.0,YES,1.0,$11595,55.0,66.0,1964.0,4.0,Male,959 Tenth Street,38.29,-120.58,$18223,$37147,$0,703.0,3.0
4811.0,525.0,Mastercard,Debit,5407600934550843.0,335.0,YES,2.0,$13257,55.0,66.0,1964.0,4.0,Male,959 Tenth Street,38.29,-120.58,$18223,$37147,$0,703.0,3.0
4740.0,250.0,Visa,Credit,4422778420591987.0,40.0,NO,2.0,$7200,50.0,64.0,1970.0,2.0,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786.0,6.0
2793.0,250.0,Mastercard,Credit,5464567834760933.0,217.0,YES,1.0,$8200,50.0,64.0,1970.0,2.0,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786.0,6.0
5136.0,250.0,Visa,Debit,4680252687248203.0,33.0,YES,2.0,$11678,50.0,64.0,1970.0,2.0,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786.0,6.0
4940.0,250.0,Mastercard,Debit (Prepaid),5824072261463088.0,574.0,YES,1.0,$57,50.0,64.0,1970.0,2.0,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786.0,6.0
3971.0,250.0,Mastercard,Debit,5387283225052992.0,236.0,YES,1.0,$10412,50.0,64.0,1970.0,2.0,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786.0,6.0
2914.0,250.0,Visa,Debit,4123003512524806.0,338.0,YES,1.0,$7808,50.0,64.0,1970.0,2.0,Female,61674 Elm Drive,44.52,-122.81,$17003,$34671,$55643,786.0,6.0
1332.0,479.0,Visa,Debit,4569944754910437.0,19.0,YES,2.0,$43767,57.0,69.0,1962.0,10.0,Male,936 12th Street,39.11,-76.55,$30004,$61173,$71422,692.0,3.0
2186.0,479.0,Mastercard,Credit,5692954458453302.0,528.0,YES,1.0,$16600,57.0,69.0,1962.0,10.0,Male,936 12th Street,39.11,-76.55,$30004,$61173,$71422,692.0,3.0
2436.0,479.0,Visa,Debit,4262606931655715.0,44.0,YES,2.0,$3058,57.0,69.0,1962.0,10.0,Male,936 12th Street,39.11,-76.55,$30004,$61173,$71422,692.0,3.0
4189.0,343.0,Visa,Credit,4742225389926537.0,690.0,YES,1.0,$11000,55.0,72.0,1964.0,9.0,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764.0,8.0
3582.0,343.0,Mastercard,Credit,5052795584928351.0,868.0,YES,1.0,$10800,55.0,72.0,1964.0,9.0,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764.0,8.0
1288.0,343.0,Visa,Debit,4906697568806155.0,115.0,YES,2.0,$38385,55.0,72.0,1964.0,9.0,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764.0,8.0
994.0,343.0,Visa,Debit,4828053261714296.0,747.0,NO,1.0,$15277,55.0,72.0,1964.0,9.0,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764.0,8.0
3953.0,343.0,Visa,Debit,4838741431544661.0,808.0,YES,1.0,$14625,55.0,72.0,1964.0,9.0,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764.0,8.0
2410.0,343.0,Visa,Credit,4293283293714115.0,346.0,NO,2.0,$12400,55.0,72.0,1964.0,9.0,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764.0,8.0
1091.0,343.0,Mastercard,Debit,5084262281266937.0,599.0,YES,2.0,$24943,55.0,72.0,1964.0,9.0,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764.0,8.0
3523.0,343.0,Mastercard,Credit,5806194988137545.0,655.0,YES,2.0,$12300,55.0,72.0,1964.0,9.0,Female,919 Ocean View Lane,37.73,-121.24,$23368,$47643,$45706,764.0,8.0
1415.0,1196.0,Amex,Credit,313591301980634.0,696.0,YES,2.0,$10900,60.0,61.0,1959.0,6.0,Female,498 Elm Lane,35.24,-113.76,$17113,$34895,$56622,820.0,4.0
3637.0,1196.0,Visa,Debit,4848365658346021.0,472.0,YES,1.0,$14623,60.0,61.0,1959.0,6.0,Female,498 Elm Lane,35.24,-113.76,$17113,$34895,$56622,820.0,4.0
4000.0,1196.0,Mastercard,Debit,5215179642753327.0,991.0,YES,2.0,$15017,60.0,61.0,1959.0,6.0,Female,498 Elm Lane,35.24,-113.76,$17113,$34895,$56622,820.0,4.0
4542.0,1196.0,Visa,Credit,4898915603819946.0,656.0,YES,1.0,$11100,60.0,61.0,1959.0,6.0,Female,498 Elm Lane,35.24,-113.76,$17113,$34895,$56622,820.0,4.0
2453.0,1530.0,Amex,Credit,338079292992360.0,676.0,YES,1.0,$400,64.0,68.0,1956.0,2.0,Female,25 Elm Street,32.93,-97.22,$0,$1785,$2892,732.0,3.0
52.0,1530.0,Mastercard,Credit,5557818075031918.0,978.0,YES,2.0,$500,64.0,68.0,1956.0,2.0,Female,25 Elm Street,32.93,-97.22,$0,$1785,$2892,732.0,3.0
1179.0,1530.0,Mastercard,Credit,5368997770474837.0,813.0,YES,1.0,$600,64.0,68.0,1956.0,2.0,Female,25 Elm Street,32.93,-97.22,$0,$1785,$2892,732.0,3.0
5322.0,1963.0,Mastercard,Debit,5461853964107432.0,157.0,YES,1.0,$17220,98.0,69.0,1921.0,11.0,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821.0,7.0
5418.0,1963.0,Visa,Debit,4982128140473182.0,133.0,YES,1.0,$29041,98.0,69.0,1921.0,11.0,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821.0,7.0
3317.0,1963.0,Mastercard,Debit,5735308019363324.0,502.0,YES,1.0,$25297,98.0,69.0,1921.0,11.0,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821.0,7.0
1638.0,1963.0,Mastercard,Debit (Prepaid),5287850605380294.0,507.0,YES,1.0,$71,98.0,69.0,1921.0,11.0,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821.0,7.0
6058.0,1963.0,Visa,Debit,4198976754515199.0,970.0,YES,1.0,$21692,98.0,69.0,1921.0,11.0,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821.0,7.0
3364.0,1963.0,Visa,Debit,4714171193381622.0,214.0,YES,1.0,$18384,98.0,69.0,1921.0,11.0,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821.0,7.0
4565.0,1963.0,Visa,Credit,4845860911762398.0,234.0,YES,1.0,$20700,98.0,69.0,1921.0,11.0,Male,468 Spruce Street,38.35,-121.93,$26137,$33869,$370,821.0,7.0
1381.0,764.0,Mastercard,Debit,5445576229804926.0,764.0,YES,1.0,$20467,77.0,68.0,1943.0,1.0,Female,6864 Norfolk Boulevard,32.61,-83.63,$20835,$31066,$20902,712.0,4.0
286.0,764.0,Visa,Debit,4127768354829504.0,462.0,YES,1.0,$16109,77.0,68.0,1943.0,1.0,Female,6864 Norfolk Boulevard,32.61,-83.63,$20835,$31066,$20902,712.0,4.0
3727.0,764.0,Amex,Credit,388934759336158.0,161.0,YES,1.0,$13900,77.0,68.0,1943.0,1.0,Female,6864 Norfolk Boulevard,32.61,-83.63,$20835,$31066,$20902,712.0,4.0
1910.0,764.0,Visa,Credit,4066658055142804.0,743.0,YES,1.0,$4400,77.0,68.0,1943.0,1.0,Female,6864 Norfolk Boulevard,32.61,-83.63,$20835,$31066,$20902,712.0,4.0
2136.0,213.0,Amex,Credit,343322895436234.0,863.0,YES,2.0,$20400,37.0,68.0,1982.0,5.0,Female,345 George Street,32.91,-96.62,$27057,$55172,$96779,629.0,3.0
5291.0,213.0,Mastercard,Debit,5245186032047233.0,952.0,YES,2.0,$18074,37.0,68.0,1982.0,5.0,Female,345 George Street,32.91,-96.62,$27057,$55172,$96779,629.0,3.0
1639.0,213.0,Mastercard,Debit,5257903366583683.0,911.0,YES,1.0,$37778,37.0,68.0,1982.0,5.0,Female,345 George Street,32.91,-96.62,$27057,$55172,$96779,629.0,3.0
4954.0,410.0,Mastercard,Debit,5568241893888014.0,382.0,YES,2.0,$26822,54.0,60.0,1966.0,2.0,Female,72990 Second Drive,40.62,-96.63,$23029,$46956,$94340,610.0,2.0
2801.0,410.0,Visa,Credit,4599206670491662.0,819.0,YES,2.0,$15000,54.0,60.0,1966.0,2.0,Female,72990 Second Drive,40.62,-96.63,$23029,$46956,$94340,610.0,2.0
1221.0,1685.0,Mastercard,Debit,5638911805485528.0,857.0,YES,1.0,$8451,53.0,61.0,1966.0,7.0,Male,5886 Ninth Boulevard,33.61,-111.89,$36300,$74012,$93119,681.0,2.0
5613.0,1685.0,Mastercard,Debit (Prepaid),5456998274620242.0,314.0,YES,2.0,$26,53.0,61.0,1966.0,7.0,Male,5886 Ninth Boulevard,33.61,-111.89,$36300,$74012,$93119,681.0,2.0
1253.0,225.0,Visa,Debit,4556097032146114.0,779.0,YES,1.0,$20661,32.0,68.0,1987.0,3.0,Male,69080 Spruce Street,29.76,-95.38,$20055,$40887,$50734,688.0,4.0
4382.0,225.0,Visa,Debit,4558358311758359.0,143.0,YES,2.0,$16523,32.0,68.0,1987.0,3.0,Male,69080 Spruce Street,29.76,-95.38,$20055,$40887,$50734,688.0,4.0
